path,label
Retinal_Detachment/Macula_Detached/TD/405744_00090.mp4,1
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00345.mp4,0
Non_Retinal_Detachment/Normal/164267_00796.mp4,0
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00584.mp4,0
Non_Retinal_Detachment/Normal/164267_01694.mp4,0
Non_Retinal_Detachment/Normal/164267_00939.mp4,0
Non_Retinal_Detachment/Normal/164267_01244.mp4,0
Non_Retinal_Detachment/Normal/164267_03142.mp4,0
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00474.mp4,0
Non_Retinal_Detachment/Normal/164267_01176.mp4,0
Non_Retinal_Detachment/Normal/164267_00405.mp4,0
Non_Retinal_Detachment/Normal/164267_01918.mp4,0
Non_Retinal_Detachment/Normal/164267_03740.mp4,0
Non_Retinal_Detachment/Normal/164267_00185.mp4,0
Non_Retinal_Detachment/Normal/164267_04012.mp4,0
Non_Retinal_Detachment/Normal/164267_04209.mp4,0
Non_Retinal_Detachment/Normal/164267_03402.mp4,0
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00261.mp4,0
Non_Retinal_Detachment/Normal/164267_02674.mp4,0
Non_Retinal_Detachment/Normal/164267_03742.mp4,0
Non_Retinal_Detachment/Normal/164267_02241.mp4,0
Non_Retinal_Detachment/Normal/164267_01147.mp4,0
Non_Retinal_Detachment/Normal/164267_00166.mp4,0
Non_Retinal_Detachment/Normal/164267_01825.mp4,0
Non_Retinal_Detachment/Normal/164267_03786.mp4,0
Non_Retinal_Detachment/Normal/164267_00860.mp4,0
Non_Retinal_Detachment/Normal/164267_03555.mp4,0
Non_Retinal_Detachment/Normal/164267_01474.mp4,0
Non_Retinal_Detachment/Normal/164267_02834.mp4,0
Non_Retinal_Detachment/Normal/164267_01377.mp4,0
Non_Retinal_Detachment/Normal/164267_03490.mp4,0
Non_Retinal_Detachment/Normal/164267_00298.mp4,0
Non_Retinal_Detachment/Normal/164267_01692.mp4,0
Non_Retinal_Detachment/Normal/164267_02888.mp4,0
Non_Retinal_Detachment/Normal/164267_03623.mp4,0
Non_Retinal_Detachment/Normal/164267_02839.mp4,0
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00555.mp4,0
Non_Retinal_Detachment/Normal/164267_03834.mp4,0
Non_Retinal_Detachment/Normal/164267_04035.mp4,0
Non_Retinal_Detachment/Normal/164267_03314.mp4,0
Non_Retinal_Detachment/Normal/164267_00155.mp4,0
Non_Retinal_Detachment/Normal/164267_00614.mp4,0
Non_Retinal_Detachment/Normal/164267_00387.mp4,0
Non_Retinal_Detachment/Normal/164267_02252.mp4,0
Non_Retinal_Detachment/Normal/164267_01958.mp4,0
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00429.mp4,0
Non_Retinal_Detachment/Normal/164267_02030.mp4,0
Non_Retinal_Detachment/Normal/164267_00053.mp4,0
Non_Retinal_Detachment/Normal/164267_00822.mp4,0
Non_Retinal_Detachment/Normal/164267_01005.mp4,0
Non_Retinal_Detachment/Normal/164267_01634.mp4,0
Non_Retinal_Detachment/Normal/164267_02201.mp4,0
Non_Retinal_Detachment/Normal/164267_00159.mp4,0
Non_Retinal_Detachment/Normal/164267_02167.mp4,0
Non_Retinal_Detachment/Normal/164267_03237.mp4,0
Non_Retinal_Detachment/Normal/164267_01519.mp4,0
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00624.mp4,0
Non_Retinal_Detachment/Normal/164267_00552.mp4,0
Non_Retinal_Detachment/Normal/164267_01270.mp4,0
Non_Retinal_Detachment/Normal/164267_03564.mp4,0
Non_Retinal_Detachment/Normal/164267_01400.mp4,0
Non_Retinal_Detachment/Normal/164267_03461.mp4,0
Non_Retinal_Detachment/Normal/164267_03791.mp4,0
Non_Retinal_Detachment/Normal/164267_00359.mp4,0
Non_Retinal_Detachment/Normal/164267_01831.mp4,0
Non_Retinal_Detachment/Normal/164267_00660.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00034.mp4,1
Non_Retinal_Detachment/Normal/164267_01190.mp4,0
