path,label
Retinal_Detachment/Macula_Intact/ND/258033_00067.mp4,1
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00623.mp4,0
Retinal_Detachment/Macula_Intact/ND/258033_00085.mp4,1
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00233.mp4,0
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00529.mp4,0
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00494.mp4,0
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00060.mp4,0
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00101.mp4,0
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00405.mp4,0
Retinal_Detachment/Macula_Intact/TD/102769_00099.mp4,1
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00632.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00047.mp4,1
Retinal_Detachment/Macula_Detached/TD/405744_00143.mp4,1
Retinal_Detachment/Macula_Intact/ND/258033_00011.mp4,1
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00568.mp4,0
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00150.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00109.mp4,1
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00047.mp4,0
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00308.mp4,0
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00185.mp4,0
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00221.mp4,0
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00291.mp4,0
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00114.mp4,0
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00189.mp4,0
Retinal_Detachment/Macula_Intact/ND/258033_00052.mp4,1
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00432.mp4,0
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00605.mp4,0
Retinal_Detachment/Macula_Intact/TD/102769_00074.mp4,1
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00438.mp4,0
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00483.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00031.mp4,1
Retinal_Detachment/Macula_Intact/ND/258033_00083.mp4,1
Retinal_Detachment/Macula_Intact/TD/102769_00005.mp4,1
Retinal_Detachment/Macula_Intact/ND/258033_00078.mp4,1
Retinal_Detachment/Macula_Detached/Bilateral/755384_00117.mp4,1
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00612.mp4,0
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00018.mp4,0
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00406.mp4,0
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00008.mp4,0
Retinal_Detachment/Macula_Intact/ND/258033_00061.mp4,1
Retinal_Detachment/Macula_Detached/Bilateral/755384_00104.mp4,1
Retinal_Detachment/Macula_Detached/TD/405744_00009.mp4,1
Retinal_Detachment/Macula_Intact/ND/258033_00036.mp4,1
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00542.mp4,0
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00570.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00048.mp4,1
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00319.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00064.mp4,1
Retinal_Detachment/Macula_Intact/TD/102769_00060.mp4,1
Retinal_Detachment/Macula_Detached/Bilateral/755384_00152.mp4,1
Retinal_Detachment/Macula_Detached/Bilateral/755384_00114.mp4,1
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00387.mp4,0
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00579.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00093.mp4,1
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00230.mp4,0
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00590.mp4,0
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00550.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00150.mp4,1
Retinal_Detachment/Macula_Intact/TD/102769_00013.mp4,1
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00330.mp4,0
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00301.mp4,0
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00427.mp4,0
Retinal_Detachment/Macula_Intact/TD/102769_00084.mp4,1
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00489.mp4,0
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00132.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00057.mp4,1
Retinal_Detachment/Macula_Detached/TD/405744_00007.mp4,1
Retinal_Detachment/Macula_Detached/Bilateral/755384_00128.mp4,1
Retinal_Detachment/Macula_Detached/Bilateral/755384_00124.mp4,1
Retinal_Detachment/Macula_Detached/Bilateral/755384_00101.mp4,1
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00046.mp4,0
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00413.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00122.mp4,1
Retinal_Detachment/Macula_Intact/TD/102769_00047.mp4,1
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00325.mp4,0
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00446.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00082.mp4,1
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00444.mp4,0
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00409.mp4,0
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00555.mp4,0
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00469.mp4,0
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00592.mp4,0
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00639.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00029.mp4,1
Non_Retinal_Detachment/Posterior_Vitreous_Detachment/825315_00572.mp4,0
